,BallPossession,ShotsonGoal,ShotsoffGoal,BlockedShots,FreeKicks,CornerKicks,Offsides,Throw-in,GoalkeeperSaves,Fouls
1.FSVMainz05_6261,45,4,1,3,n,5,3,n,2,5
EintrachtFrankfurt_6261,42,2,1,1,n,3,0,n,1,8
B._6262,50,1,2,3,n,3,2,n,0,8
Hoffenheim_6262,59,3,4,1,n,3,1,n,0,4
RBLeipzig_6267,58,1,1,0,n,3,2,n,0,8
Darmstadt_6268,61,1,4,5,n,6,2,n,1,6
Ingolstadt_6268,46,1,1,0,n,3,1,n,1,11
BayernMunich_6268,65,6,4,4,n,7,0,n,2,4
BayerLeverkusen_6268,49,0,2,6,n,3,1,n,4,13
Wolfsburg_6268,57,3,1,1,n,4,0,n,0,6
Schalke_6268,62,1,3,0,n,2,1,n,0,7
SCFreiburg_6269,63,1,2,0,n,0,3,n,1,6
HerthaBerlin_6269,51,0,2,1,n,1,2,n,1,5
SVWerderBremen_6274,46,1,1,3,n,2,1,n,3,3
Hoffenheim_6275,57,4,5,5,n,3,1,n,1,4
Wolfsburg_6275,43,3,2,0,n,1,3,n,1,8
Dortmund_6275,60,0,4,3,n,5,1,n,1,7
1.FSVMainz05_6275,50,4,1,0,n,7,0,n,1,8
EintrachtFrankfurt_6275,32,2,2,0,n,1,1,n,0,5
FCKoln_6275,47,1,0,1,n,0,1,n,3,11
FCAugsburg_6276,38,2,3,2,n,3,1,n,1,4
B._6276,54,3,2,1,n,1,0,n,1,8
Ingolstadt_6281,44,2,5,2,n,2,3,n,0,10
Darmstadt_6282,40,0,0,0,n,1,1,n,0,3
RBLeipzig_6282,51,1,3,0,n,3,2,n,0,8
BayerLeverkusen_6282,43,5,3,4,n,6,2,n,4,4
HerthaBerlin_6282,65,1,1,0,n,3,1,n,1,5
SCFreiburg_6282,49,2,1,0,n,1,0,n,2,10
HamburgerSV_6282,44,0,3,0,n,4,0,n,0,12
Schalke_6283,57,1,2,0,n,1,0,n,4,10
BayernMunich_6283,69,4,5,2,n,2,3,n,0,5
Dortmund_6296,59,1,2,2,n,3,1,n,0,9
SVWerderBremen_6296,43,2,2,1,n,1,1,n,1,9
Darmstadt_6296,44,0,7,2,n,3,0,n,3,7
FCKoln_6296,52,1,5,1,n,1,1,n,1,5
FCAugsburg_6296,28,2,0,0,n,0,0,n,1,6
B._6296,42,1,0,0,n,0,2,n,1,5
1.FSVMainz05_6297,51,0,1,0,n,0,2,n,2,14
Wolfsburg_6297,53,3,2,1,n,6,0,n,1,7
Schalke_6299,62,2,4,1,n,1,1,n,2,7
BayernMunich_6299,53,1,4,3,n,2,0,n,3,4
EintrachtFrankfurt_6299,62,1,5,2,n,3,1,n,0,7
HamburgerSV_6299,35,3,4,1,n,1,0,n,4,5
SCFreiburg_6300,37,1,2,1,n,0,1,n,3,8
Ingolstadt_6300,47,3,3,0,n,1,3,n,2,9
BayerLeverkusen_6300,60,2,0,2,n,5,1,n,0,5
HerthaBerlin_6300,45,1,4,2,n,3,1,n,1,4
RBLeipzig_6300,58,3,3,0,n,2,1,n,1,9
SVWerderBremen_6302,44,3,0,1,n,0,2,n,4,2
Wolfsburg_6303,48,0,4,4,n,0,2,n,3,4
1.FSVMainz05_6303,54,0,2,1,n,3,2,n,1,6
BayerLeverkusen_6303,46,0,5,1,n,1,2,n,3,7
Hoffenheim_6303,55,2,2,0,n,0,0,n,2,8
B._6303,73,2,4,2,n,5,2,n,0,4
Dortmund_6303,40,1,3,1,n,2,0,n,2,5
FCAugsburg_6304,41,0,0,0,n,0,2,n,3,11
Darmstadt_6304,43,3,0,0,n,0,3,n,4,3
Ingolstadt_6310,47,1,1,1,n,2,0,n,2,8
SCFreiburg_6310,38,1,2,0,n,0,0,n,1,5
B._6310,52,2,1,2,n,1,4,n,1,8
FCKoln_6310,63,0,4,0,n,5,1,n,4,7
EintrachtFrankfurt_6310,35,2,3,0,n,1,1,n,1,10
HerthaBerlin_6310,42,0,0,0,n,1,2,n,2,6
BayernMunich_6310,66,4,5,3,n,2,1,n,2,4
HamburgerSV_6311,46,2,1,0,n,1,1,n,1,7
Schalke_6311,64,5,7,0,n,5,0,n,0,6
Hoffenheim_6316,54,4,1,1,n,3,3,n,0,3
SVWerderBremen_6317,49,2,2,0,n,1,1,n,2,3
Wolfsburg_6317,47,3,1,3,n,2,2,n,1,7
Darmstadt_6317,45,1,1,0,n,2,0,n,3,9
FCAugsburg_6317,28,2,1,1,n,1,1,n,3,5
1.FSVMainz05_6317,35,4,2,3,n,2,2,n,2,2
Dortmund_6317,52,2,2,2,n,2,2,n,0,6
BayerLeverkusen_6318,58,3,2,0,n,3,0,n,0,6
RBLeipzig_6318,49,1,3,1,n,4,5,n,0,9
Schalke_6323,52,5,0,2,n,2,1,n,2,5
HerthaBerlin_6324,50,0,2,0,n,0,2,n,2,10
Ingolstadt_6324,35,0,2,2,n,2,2,n,2,7
FCKoln_6324,37,0,2,0,n,0,1,n,0,6
SCFreiburg_6324,54,1,1,0,n,0,0,n,0,8
B._6324,54,2,2,3,n,3,1,n,3,8
BayernMunich_6324,58,5,1,1,n,1,3,n,2,2
HamburgerSV_6325,43,1,2,2,n,1,1,n,3,7
EintrachtFrankfurt_6325,34,1,0,1,n,1,1,n,0,9
SVWerderBremen_6330,53,2,3,1,n,0,0,n,3,2
BayerLeverkusen_6331,50,1,2,1,n,2,1,n,1,4
Wolfsburg_6331,49,0,3,0,n,4,0,n,0,7
Hoffenheim_6331,56,2,2,0,n,1,5,n,0,4
Darmstadt_6331,36,1,5,1,n,2,1,n,4,4
FCAugsburg_6331,38,2,1,2,n,2,0,n,2,7
RBLeipzig_6331,53,4,2,0,n,5,4,n,1,7
1.FSVMainz05_6332,52,5,1,1,n,2,1,n,1,7
Schalke_6332,55,0,3,1,n,2,0,n,0,8
B._6338,57,3,2,3,n,4,0,n,1,6
Hoffenheim_6338,57,4,2,2,n,2,0,n,0,7
HamburgerSV_6338,45,0,3,3,n,3,0,n,0,6
Ingolstadt_6338,49,4,8,1,n,1,2,n,0,16
BayernMunich_6338,55,3,3,0,n,0,2,n,2,4
Dortmund_6338,74,2,2,2,n,0,0,n,2,3
HerthaBerlin_6338,42,3,3,0,n,4,0,n,0,9
FCKoln_6338,44,1,2,0,n,2,1,n,5,3
EintrachtFrankfurt_6338,45,2,1,0,n,0,0,n,3,6
Schalke_6345,55,2,1,0,n,1,1,n,3,5
FCAugsburg_6345,33,0,2,2,n,3,1,n,4,2
BayerLeverkusen_6345,52,6,2,2,n,6,1,n,1,7
Wolfsburg_6345,50,3,2,0,n,5,0,n,0,6
1.FSVMainz05_6345,49,0,2,2,n,1,1,n,0,11
RBLeipzig_6345,59,2,0,0,n,1,3,n,0,7
SVWerderBremen_6345,40,2,4,1,n,1,0,n,3,6
SCFreiburg_6345,33,2,4,2,n,2,2,n,4,5
Darmstadt_6345,38,1,1,2,n,1,0,n,6,5
Braunschweig_6350,41,2,3,n,n,0,0,n,3,10
Wolfsburg_6354,52,3,0,n,n,2,0,n,2,10
Udinese_6073,29,1,3,2,8,1,1,n,3,7
Fiorentina_6073,39,0,0,0,3,0,0,n,0,8
Torino_6074,43,0,2,1,8,3,1,n,1,9
Napoli_6074,52,0,8,4,5,3,1,n,1,3
Sassuolo_6074,66,4,3,5,6,2,1,n,1,10
Cagliari_6074,29,1,0,0,8,0,1,n,1,6
Sampdoria_6074,47,2,1,2,8,1,0,n,0,14
Inter_6074,71,2,2,2,8,4,0,n,0,8
Crotone_6074,51,0,2,1,8,1,1,n,2,8
Lazio_6074,32,5,2,1,4,1,1,n,0,4
Juventus_6080,48,2,0,2,10,0,1,n,0,4
ACMilan_6080,43,1,4,1,7,2,3,n,3,7
Palermo_6081,33,0,2,0,9,1,0,n,2,11
Empoli_6081,57,3,2,6,8,3,1,n,0,7
Bologna_6081,44,1,4,0,8,0,3,n,2,2
Pescara_6081,62,2,5,2,4,6,1,n,2,8
Atalanta_6081,47,1,3,0,8,0,1,n,0,9
Chievo_6081,38,0,1,0,5,1,2,n,2,11
Genoa_6081,59,3,4,0,10,3,0,n,0,7
ASRoma_6081,53,2,5,0,8,0,0,n,1,5
Sassuolo_6094,30,3,1,1,6,2,0,n,2,5
Napoli_6094,62,2,6,2,7,2,2,n,1,3
Cagliari_6095,57,2,4,0,5,4,1,n,3,6
Lazio_6095,46,0,1,2,6,1,1,n,1,4
Torino_6095,44,3,2,1,11,1,1,n,1,9
Sampdoria_6095,46,6,1,3,8,5,0,n,0,6
Udinese_6095,38,1,1,4,6,6,0,n,0,5
Inter_6095,64,3,2,3,4,8,0,n,1,7
Crotone_6096,45,1,0,1,7,0,3,n,3,11
ACMilan_6100,50,0,2,3,3,3,2,n,2,10
Pescara_6101,45,1,2,0,10,1,0,n,4,9
Bologna_6101,34,1,0,1,8,3,3,n,5,6
Chievo_6102,59,2,5,0,7,0,0,n,1,11
Empoli_6102,52,0,2,0,10,2,2,n,5,5
Genoa_6102,53,0,3,0,6,2,2,n,0,8
Palermo_6102,75,1,2,1,10,3,4,n,0,6
Atalanta_6102,55,2,4,0,7,1,0,n,4,12
Juventus_6102,55,1,1,1,5,3,1,n,0,10
ASRoma_6102,56,1,3,0,7,3,0,n,0,6
Lazio_6104,43,3,4,0,4,3,1,n,4,6
Sampdoria_6105,63,2,1,1,7,2,2,n,1,4
Fiorentina_6105,71,0,0,2,6,0,0,n,2,8
Torino_6105,42,1,4,0,7,1,1,n,2,8
Cagliari_6105,35,0,0,0,8,0,1,n,7,6
Napoli_6105,63,2,4,1,7,3,2,n,2,6
Inter_6105,54,3,4,3,6,2,2,n,2,8
Sassuolo_6105,52,1,1,3,9,4,2,n,0,7
Palermo_6105,52,1,2,1,11,2,1,n,3,9
Crotone_6105,30,1,1,2,5,1,2,n,1,5
Juventus_6108,62,4,4,1,9,5,1,n,1,3
Chievo_6108,40,0,1,2,5,1,0,n,2,10
ASRoma_6109,70,3,7,1,9,7,0,n,3,3
Udinese_6109,40,0,1,1,9,0,0,n,2,3
Empoli_6109,53,2,1,0,14,0,2,n,1,6
Bologna_6109,37,1,2,0,6,0,0,n,3,4
Pescara_6109,47,2,2,0,13,1,2,n,1,2
ACMilan_6109,43,0,3,2,6,2,1,n,0,8
Atalanta_6110,47,7,4,0,5,2,1,n,0,8
Sampdoria_6110,59,1,2,5,15,4,1,n,1,8
Chievo_6115,40,2,6,4,6,4,0,n,2,8
Lazio_6115,62,1,1,2,4,5,0,n,0,5
Juventus_6116,62,6,5,3,10,2,3,n,2,9
Palermo_6116,50,1,1,0,4,1,2,n,3,8
Crotone_6116,41,2,6,1,7,5,4,n,6,7
Genoa_6116,42,0,2,1,6,3,1,n,1,15
Napoli_6116,68,3,5,1,5,5,3,n,1,5
Fiorentina_6116,64,2,4,1,8,5,3,n,0,3
Sassuolo_6116,38,2,0,0,2,1,1,n,0,5
Inter_6116,62,3,5,2,6,8,0,n,4,6
ASRoma_6129,47,3,4,1,3,1,0,n,1,9
Sampdoria_6129,63,4,4,0,6,3,1,n,4,4
Udinese_6129,48,1,1,1,7,3,0,n,1,4
Atalanta_6130,42,2,5,1,9,2,2,n,3,8
Crotone_6130,33,1,0,3,5,1,2,n,4,9
Bologna_6130,36,2,0,3,11,0,2,n,1,8
Cagliari_6130,31,0,1,1,4,3,0,n,1,4
Empoli_6130,54,1,1,0,13,2,1,n,0,7
ACMilan_6130,54,1,2,2,11,0,0,n,2,7
Torino_6131,47,5,1,2,2,3,2,n,0,10
Genoa_6136,55,3,2,1,8,3,1,n,4,8
Juventus_6136,56,2,4,2,11,3,4,n,1,8
Pescara_6137,59,0,4,2,8,1,2,n,0,5
Lazio_6137,41,1,4,0,4,1,1,n,0,3
Chievo_6137,47,2,1,2,10,1,3,n,1,15
Napoli_6137,64,4,1,4,6,4,1,n,1,4
Fiorentina_6137,63,5,1,3,10,4,0,n,2,5
Inter_6137,43,0,1,0,10,0,0,n,2,4
Sassuolo_6137,44,0,1,0,8,2,1,n,1,3
Palermo_6137,42,0,1,1,9,1,1,n,3,8
ACMilan_6139,55,1,2,1,11,1,0,n,0,7
ASRoma_6140,65,0,3,5,7,10,3,n,2,6
Atalanta_6140,59,1,4,3,11,4,0,n,0,13
Empoli_6140,33,0,0,0,5,2,0,n,6,6
Cagliari_6140,44,3,3,1,4,5,0,n,4,2
Sampdoria_6140,39,2,2,0,8,2,0,n,1,7
Torino_6140,48,1,0,1,6,4,2,n,0,7
Crotone_6140,25,2,0,0,7,1,2,n,5,9
Bologna_6140,46,2,0,2,11,3,0,n,2,7
Udinese_6141,54,4,0,1,10,3,0,n,1,6
Fiorentina_6143,61,3,2,2,2,3,3,n,0,9
Napoli_6143,49,1,1,2,10,1,2,n,1,6
Genoa_6144,63,0,2,1,9,3,1,n,4,8
Sassuolo_6144,42,4,3,0,9,2,1,n,3,7
ASRoma_6144,61,2,6,4,9,3,2,n,0,6
Chievo_6144,54,1,2,5,9,4,1,n,1,11
Pescara_6144,44,2,2,0,8,3,1,n,4,6
Inter_6144,50,2,3,1,8,4,4,n,1,5
Torino_6145,55,2,1,2,8,2,0,n,0,10
Palermo_6145,53,1,1,1,11,2,0,n,2,12
Cagliari_6150,46,4,1,0,10,0,2,n,2,6
Lazio_6150,35,1,3,0,5,2,1,n,2,7
Empoli_6151,45,3,1,0,9,0,1,n,4,5
Atalanta_6151,48,6,0,3,3,7,0,n,3,10
ACMilan_6151,50,2,4,0,11,2,1,n,3,7
Udinese_6151,38,3,2,0,10,0,1,n,0,7
Juventus_6151,66,2,6,2,10,1,1,n,0,6
Crotone_6151,26,0,1,1,8,0,1,n,3,3
Sampdoria_6151,46,1,4,1,13,1,1,n,2,5
Bologna_6151,49,3,2,0,9,3,0,n,1,5
Cagliari_6164,48,0,4,0,13,3,0,n,1,9
Napoli_6164,72,0,2,1,6,1,0,n,2,4
Pescara_6164,31,1,2,2,6,0,0,n,0,8
Sassuolo_6165,40,0,3,0,8,0,1,n,2,7
Genoa_6165,44,1,3,0,7,1,2,n,1,8
Fiorentina_6165,53,6,1,2,8,3,1,n,1,5
Torino_6165,77,1,1,4,6,4,0,n,3,2
Palermo_6165,43,2,1,0,12,0,2,n,1,9
ASRoma_6165,56,4,3,1,6,4,0,n,2,5
Inter_6165,63,2,7,1,12,5,0,n,2,7
Chievo_6171,47,1,3,0,7,0,0,n,0,4
ACMilan_6171,60,3,2,5,3,4,3,n,2,7
Lazio_6172,62,4,4,2,9,2,0,n,4,9
Juventus_6172,66,1,2,0,15,2,0,n,2,1
Sampdoria_6172,64,1,1,2,15,2,0,n,2,8
Udinese_6172,49,1,5,1,10,1,0,n,0,9
Atalanta_6172,46,1,4,1,5,3,1,n,1,4
Pescara_6172,35,3,3,1,9,4,1,n,2,8
Sassuolo_6173,31,0,1,1,10,1,2,n,1,7
Fiorentina_6173,62,4,1,2,12,2,2,n,1,7
Inter_6177,42,4,2,4,5,3,1,n,5,4
Atalanta_6178,49,0,0,3,13,4,0,n,1,12
Crotone_6179,26,4,2,0,8,2,1,n,1,8
Empoli_6179,51,1,1,0,8,3,4,n,1,6
Torino_6179,49,1,6,2,7,1,0,n,0,13
Cagliari_6179,45,2,2,2,10,2,1,n,0,8
ASRoma_6179,52,0,1,1,8,2,0,n,1,8
Palermo_6179,36,0,1,1,9,2,0,n,3,11
Genoa_6180,47,0,3,0,6,2,0,n,1,9
Bologna_6180,42,1,3,0,5,0,0,n,3,7
Pescara_6185,67,2,1,0,6,2,0,n,1,7
Lazio_6185,41,5,1,1,4,4,5,n,2,4
Napoli_6186,65,5,6,1,9,6,1,n,1,7
Juventus_6186,43,4,4,0,9,2,0,n,1,10
Chievo_6186,37,2,2,1,3,1,5,n,1,6
Empoli_6186,50,1,1,1,11,1,3,n,2,6
Udinese_6186,27,1,0,0,5,0,0,n,6,6
Genoa_6186,47,2,1,1,9,2,0,n,0,10
Sassuolo_6187,45,2,4,5,11,3,2,n,0,5
ACMilan_6187,48,1,0,1,5,2,1,n,2,9
Fiorentina_6190,54,1,1,0,15,1,0,n,3,8
Cagliari_6192,59,1,2,2,15,1,4,n,0,7
Atalanta_6192,46,1,5,2,13,0,0,n,0,16
ASRoma_6192,59,1,1,1,11,2,0,n,2,7
Inter_6193,62,2,5,4,5,5,1,n,2,6
Crotone_6193,42,3,3,1,6,3,2,n,1,8
Bologna_6193,66,4,3,2,9,4,2,n,0,9
Torino_6193,28,1,2,1,5,1,2,n,3,9
Sampdoria_6193,62,1,4,1,7,3,1,n,2,8
Fiorentina_6193,46,2,0,0,6,0,1,n,1,10
Palermo_6193,39,1,3,1,8,1,1,n,1,9
Empoli_6195,40,0,0,0,10,0,2,n,3,5
Lazio_6196,47,2,1,3,10,2,1,n,2,6
Genoa_6197,46,2,4,4,14,9,0,n,2,6
Udinese_6197,40,3,3,1,6,2,3,n,0,2
Pescara_6197,48,0,3,1,7,1,2,n,1,7
Napoli_6197,57,4,1,0,13,0,3,n,0,4
Sassuolo_6197,41,3,4,2,8,1,0,n,2,9
Chievo_6197,29,2,2,0,8,0,1,n,4,9
Palermo_6212,44,0,2,2,9,0,1,n,1,4
Sampdoria_6212,33,1,2,2,9,1,2,n,2,9
Inter_6213,67,2,0,1,8,4,4,n,2,8
Torino_6213,57,1,11,5,7,3,1,n,0,7
Crotone_6213,29,1,0,1,9,0,0,n,3,6
ASRoma_6213,55,3,4,2,10,3,0,n,3,6
Atalanta_6213,51,4,3,5,11,2,1,n,0,6
Cagliari_6213,49,1,1,1,6,3,0,n,1,6
Bologna_6213,38,2,1,2,7,0,1,n,1,10
Bologna_6219,51,2,1,0,8,1,2,n,4,6
Chievo_6219,32,1,1,0,4,1,0,n,6,8
Genoa_6220,56,1,3,1,4,5,0,n,2,4
ASRoma_6220,51,2,5,1,6,3,1,n,3,11
Palermo_6220,41,2,4,0,5,2,3,n,1,5
Empoli_6220,49,1,3,3,5,3,3,n,0,2
Pescara_6220,28,0,1,2,8,0,3,n,1,10
Atalanta_6220,43,2,1,1,10,1,0,n,2,8
Juventus_6220,39,1,1,2,13,3,3,n,2,11
ACMilan_6221,70,2,3,4,6,3,3,n,3,6
Fiorentina_6226,57,2,1,1,9,5,0,n,3,13
Napoli_6226,47,4,0,1,8,0,1,n,0,10
Lazio_6227,46,0,2,3,6,2,1,n,0,11
Sassuolo_6227,54,2,5,3,8,4,0,n,2,11
Inter_6227,62,3,4,2,9,6,3,n,0,8
Crotone_6227,38,2,2,1,12,5,1,n,0,3
Udinese_6227,45,2,1,2,8,3,0,n,0,5
Torino_6227,52,1,2,2,8,6,2,n,2,3
Sampdoria_6227,53,1,5,1,11,3,0,n,1,6
Cagliari_6227,41,0,1,1,4,0,0,n,2,7
Chievo_6233,40,1,0,1,8,1,0,n,5,3
Pescara_6233,38,1,2,2,6,0,1,n,3,4
Atalanta_6234,57,3,3,1,14,5,0,n,1,4
ACMilan_6234,57,1,1,1,4,1,2,n,1,4
Juventus_6234,48,3,3,1,10,3,2,n,1,6
ASRoma_6234,52,5,2,0,11,1,1,n,3,8
Genoa_6234,30,0,1,0,4,0,3,n,2,11
Empoli_6234,58,2,0,0,9,0,0,n,0,4
Bologna_6234,47,1,0,3,7,2,2,n,3,8
Palermo_6234,25,1,0,0,3,1,1,n,2,6
Fiorentina_6237,78,3,4,2,8,7,0,n,1,9
Napoli_6240,57,5,1,1,9,0,2,n,6,6
Sampdoria_6241,37,1,1,1,11,2,0,n,4,6
Lazio_6241,64,4,2,2,6,3,1,n,3,9
Sassuolo_6241,51,2,1,0,8,5,0,n,1,3
Torino_6241,53,2,1,1,12,1,1,n,1,10
Udinese_6241,45,0,3,0,11,3,0,n,0,8
Cagliari_6241,47,0,1,0,10,1,1,n,0,11
Crotone_6241,34,0,1,1,6,0,2,n,2,8
Inter_6241,52,2,3,1,5,5,1,n,2,7
Fiorentina_6243,43,1,4,4,10,3,2,n,2,7
Juventus_6244,80,6,2,1,8,0,1,n,0,6
ACMilan_6244,56,1,1,0,6,7,1,n,3,7
Genoa_6246,44,1,1,1,2,3,0,n,2,5
Udinese_6247,40,1,2,1,8,1,0,n,2,10
ASRoma_6248,68,1,2,2,11,2,1,n,2,8
Pescara_6248,38,1,0,0,13,0,4,n,3,6
Chievo_6248,69,2,4,0,6,1,3,n,2,5
Atalanta_6248,66,4,8,2,8,2,0,n,1,8
Empoli_6248,49,1,0,1,13,0,0,n,3,8
Bologna_6248,39,1,3,2,7,2,2,n,1,10
Juventus_6248,60,1,3,0,12,0,1,n,0,8
ACMilan_6249,54,1,2,2,7,5,0,n,7,8
Palermo_6253,41,2,3,1,8,2,0,n,2,8
Crotone_6254,40,0,1,0,5,2,1,n,0,12
Lazio_6254,55,4,6,2,7,5,1,n,0,6
Inter_6255,56,1,1,3,5,3,1,n,0,6
Sassuolo_6255,58,0,3,2,4,4,3,n,1,5
Cagliari_6255,34,2,1,1,11,2,4,n,0,11
Genoa_6255,61,0,2,1,10,1,0,n,0,9
Napoli_6255,71,4,4,4,4,4,0,n,1,3
Torino_6255,60,0,3,2,7,3,5,n,2,2
Fiorentina_6255,53,3,3,4,4,7,2,n,1,8
Atalanta_6261,34,2,0,2,4,5,3,n,2,8
Empoli_6261,47,0,1,1,6,1,1,n,1,6
Sampdoria_6262,61,1,3,3,10,4,2,n,1,8
ACMilan_6262,56,3,1,1,11,4,2,n,2,9
Udinese_6262,42,1,3,1,9,4,1,n,0,6
Bologna_6262,70,2,1,5,9,2,0,n,0,3
Cagliari_6262,47,1,1,1,9,0,1,n,0,4
Pescara_6262,49,2,1,0,8,2,0,n,1,7
ASRoma_6262,55,3,3,2,6,2,0,n,1,12
Torino_6263,45,1,1,3,8,5,1,n,3,6
Napoli_6268,46,1,3,2,7,1,2,n,1,9
Pescara_6268,41,2,2,1,9,1,3,n,2,8
Chievo_6268,49,2,3,0,6,3,1,n,1,6
Fiorentina_6269,54,2,2,1,12,2,0,n,1,9
Juventus_6269,63,1,2,1,9,2,2,n,3,7
Palermo_6269,36,1,3,1,9,0,0,n,2,6
Genoa_6269,33,2,2,1,3,1,1,n,1,15
Sassuolo_6269,55,1,0,0,7,3,1,n,0,3
Inter_6269,57,3,5,3,6,4,1,n,3,7
Lazio_6269,60,4,2,2,2,2,1,n,1,7
ACMilan_6274,42,1,0,1,3,1,0,n,5,9
Sampdoria_6275,61,0,4,1,10,0,0,n,2,2
Bologna_6276,38,0,2,3,10,2,3,n,2,8
Udinese_6276,48,2,2,0,10,3,0,n,2,9
Crotone_6276,17,0,1,0,7,0,0,n,2,5
Atalanta_6276,53,3,2,0,8,2,0,n,0,8
Cagliari_6276,37,4,2,1,6,1,0,n,6,3
Empoli_6276,51,3,5,1,10,2,1,n,2,7
ASRoma_6276,59,1,4,0,10,1,3,n,0,6
Torino_6277,43,0,1,0,14,0,0,n,0,5
Inter_6282,50,1,5,2,9,3,1,n,1,4
Genoa_6282,35,2,1,3,5,1,0,n,1,8
Napoli_6283,67,4,3,0,15,0,0,n,1,5
Juventus_6283,60,6,2,2,4,4,2,n,2,4
Fiorentina_6283,77,5,5,3,10,0,2,n,0,9
Lazio_6283,58,1,1,2,10,3,1,n,0,4
Chievo_6283,55,4,4,0,10,2,0,n,1,6
Pescara_6283,44,0,1,0,12,0,0,n,2,10
Palermo_6283,53,1,3,1,8,2,1,n,4,11
Sassuolo_6283,40,4,1,2,5,5,2,n,2,7
Lazio_6296,50,2,1,2,4,3,3,n,1,8
Empoli_6296,52,1,4,1,11,2,2,n,2,2
Udinese_6297,40,1,3,0,11,2,0,n,1,8
ACMilan_6297,67,3,4,5,12,2,1,n,0,4
Cagliari_6297,51,3,2,1,7,1,0,n,3,10
Atalanta_6297,55,4,3,1,4,4,2,n,0,11
Bologna_6297,32,0,1,1,9,0,1,n,2,5
Crotone_6297,47,3,3,2,4,4,1,n,2,5
Juventus_6297,36,1,1,0,2,2,0,n,2,3
Sampdoria_6298,47,0,3,1,8,1,1,n,1,7
Pescara_6303,46,3,3,1,10,3,0,n,2,7
Sassuolo_6303,42,2,0,1,8,2,0,n,2,5
Chievo_6303,44,0,0,2,3,1,0,n,3,7
Fiorentina_6304,49,1,4,1,12,3,4,n,1,5
Genoa_6304,59,0,3,1,5,2,2,n,1,8
Inter_6304,69,1,1,0,9,1,1,n,3,9
Torino_6304,68,3,4,0,9,1,0,n,0,7
ASRoma_6304,69,3,2,0,7,3,2,n,0,4
Palermo_6304,38,1,1,1,7,2,2,n,1,10
Napoli_6304,68,1,3,0,4,1,0,n,2,4
ACMilan_6310,54,1,3,3,7,2,2,n,1,3
Crotone_6310,24,0,3,1,5,2,0,n,4,9
Juventus_6310,68,6,5,0,10,1,2,n,1,1
Bologna_6310,43,2,0,0,7,4,1,n,0,4
Lazio_6310,62,3,4,4,11,5,2,n,2,5
Empoli_6310,37,2,3,2,8,4,2,n,4,7
Chievo_6310,46,2,2,4,14,2,1,n,4,10
Atalanta_6310,34,1,3,1,6,2,1,n,3,11
Sampdoria_6310,50,1,2,2,10,1,2,n,0,6
Udinese_6310,24,1,1,0,5,1,1,n,1,4
Bologna_6317,47,2,1,0,6,1,2,n,0,9
Inter_6317,39,3,2,0,6,6,1,n,2,5
Napoli_6318,68,3,2,4,2,7,1,n,1,10
Cagliari_6318,57,0,3,3,6,1,2,n,3,8
Crotone_6318,36,4,1,1,5,5,1,n,1,7
Palermo_6318,42,0,3,1,9,2,0,n,0,1
Torino_6318,66,1,6,3,8,5,0,n,2,6
Empoli_6318,38,4,0,2,7,3,1,n,6,6
Genoa_6318,43,1,2,1,5,1,0,n,0,7
ASRoma_6319,67,4,9,2,7,4,4,n,2,3
Juventus_6323,58,1,2,1,8,2,2,n,2,3
Sampdoria_6324,45,2,0,2,9,1,0,n,2,2
Lazio_6325,37,3,1,1,3,2,1,n,3,4
Fiorentina_6325,75,1,2,1,9,2,1,n,0,3
Chievo_6325,43,0,1,1,4,1,0,n,0,9
Sassuolo_6325,47,5,3,0,7,3,1,n,3,5
ACMilan_6325,65,2,0,1,12,5,1,n,1,8
Pescara_6325,43,5,2,1,9,2,0,n,1,9
Udinese_6325,61,1,0,0,11,5,1,n,1,7
Napoli_6325,57,1,5,1,7,2,0,n,1,3
Cagliari_6331,27,2,1,2,4,1,0,n,2,3
Torino_6331,46,0,5,1,8,1,1,n,3,8
Atalanta_6332,60,4,2,2,8,4,1,n,2,11
Fiorentina_6332,53,4,4,1,8,2,0,n,3,7
Crotone_6332,41,2,0,2,8,5,1,n,2,9
Sampdoria_6332,56,5,0,0,6,1,1,n,1,2
Inter_6332,59,2,3,2,9,1,2,n,1,12
Bologna_6332,56,2,0,1,11,0,0,n,2,12
Palermo_6332,40,1,0,1,6,2,0,n,1,10
ASRoma_6332,45,6,9,2,5,5,0,n,1,4
Lazio_6338,51,1,4,2,10,6,0,n,2,6
ACMilan_6338,50,2,0,2,6,4,0,n,2,3
Sassuolo_6339,45,1,3,2,10,2,0,n,3,4
Napoli_6339,59,1,4,2,5,5,4,n,0,4
Chievo_6339,39,0,2,1,6,0,3,n,2,6
Genoa_6339,61,0,2,2,9,2,3,n,0,10
Udinese_6339,63,2,4,2,9,2,0,n,4,4
Empoli_6339,51,0,5,1,12,1,2,n,1,6
Pescara_6339,48,1,1,0,9,1,1,n,2,9
Juventus_6339,54,4,5,0,3,3,0,n,4,2
ASRoma_6345,61,5,0,2,6,3,2,n,1,7
Fiorentina_6345,51,1,1,1,7,2,0,n,2,5
Sampdoria_6346,66,1,1,1,5,1,0,n,1,6
Cagliari_6346,49,3,3,1,5,8,0,n,1,10
Crotone_6346,26,0,2,3,5,1,1,n,2,5
Torino_6346,61,0,1,0,11,2,0,n,2,10
Atalanta_6346,58,3,1,4,8,4,1,n,0,12
Bologna_6346,49,0,4,1,8,1,3,n,1,5
